customer_id,satisfaction_score,cltv,customer_status,churn_label,churn_category,churn_group,razon_abandono
4837-PZTIC,3,2540,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
4837-QUSFT,4,4915,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4840-ORQXB,3,5128,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4844-JJWUY,1,5359,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
4846-WHAFZ,2,2793,Churned,Yes,Price,"[60, 70)",Extra data charges
4847-QNOKA,2,2632,Churned,Yes,Dissatisfaction,"[70, 80)",Lack of self-service on Website
4847-TAJYI,3,2578,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4849-PYRLQ,3,4011,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4851-BQDNX,4,5904,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
4853-OITSN,3,2576,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4853-RULSV,1,4544,Churned,Yes,Attitude,"[80, 90)",Attitude of service provider
4854-CIDCF,4,2868,Joined,No,Not Applicable,"[70, 80)",Competitor made better offer
4854-SSLTN,4,5613,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
4855-SNKMY,3,5955,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
4859-ZSRDZ,3,4080,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4860-IJUDE,3,2070,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4860-YZGZM,3,2706,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4868-AADLV,3,4578,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4869-EPIUS,5,5344,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
4871-JTKJF,3,4741,Churned,Yes,Attitude,"[80, 90)",Attitude of service provider
4872-JCVCA,3,4795,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4872-VXRIL,3,4656,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4873-ILOLJ,1,5546,Churned,Yes,Competitor,"[60, 70)",Competitor had better devices
4877-EVATK,2,3657,Churned,Yes,Attitude,"[80, 90)",Attitude of service provider
4877-TSOFF,3,4489,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
4878-BUNFV,5,5320,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4879-GZLFH,5,5697,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4881-GQJTW,4,2847,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
4881-JVQOD,4,5248,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
4883-KCPZJ,3,4386,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4883-QICIH,2,2356,Churned,Yes,Other,"[90, 100)",Don't know
4884-LEVMQ,5,2165,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
4884-TVUQF,4,4421,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
4884-ZTHVF,5,3950,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4890-VMUAV,3,5342,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4891-NLUBA,3,5063,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4892-VLANZ,3,5600,Churned,Yes,Price,"[90, 100)",Long distance charges
4893-GYUJU,3,5247,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4895-TMWIR,1,5888,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
4896-CPRPF,4,4873,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4897-QSUYC,3,4939,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
4900-MSOMT,4,6087,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4902-OHLSK,1,4235,Churned,Yes,Attitude,"[90, 100)",Attitude of support person
4903-CNOZC,4,2064,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4903-UYAVB,1,3864,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
4905-JEFDW,2,3119,Churned,Yes,Competitor,"[80, 90)",Competitor offered higher download speeds
4906-ZHGPK,3,5276,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4908-XAXAY,4,5982,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4909-JOUPP,4,4319,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4910-AQFFX,3,4533,Churned,Yes,Dissatisfaction,"[90, 100)",Network reliability
4910-GMJOT,1,4033,Churned,Yes,Other,"[90, 100)",Don't know
4911-BANWH,3,4198,Churned,Yes,Attitude,"[70, 80)",Attitude of support person
4912-PIGUY,3,2196,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
4913-EHYUI,1,6268,Churned,Yes,Competitor,"[90, 100)",Competitor offered higher download speeds
4915-BFSXL,3,4858,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4918-FYJNT,4,5140,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
4918-QLLIW,2,2755,Churned,Yes,Other,"[60, 70)",Don't know
4919-IKATY,1,5141,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
4919-MOAVT,2,2421,Churned,Yes,Competitor,"[80, 90)",Competitor offered higher download speeds
4922-CVPDX,5,3596,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4923-ADWXJ,5,3962,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4925-LMHOK,2,2003,Churned,Yes,Dissatisfaction,"[90, 100)",Service dissatisfaction
4926-UMJZD,5,2157,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
4927-WWOOZ,5,4889,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
4929-BSTRX,1,2326,Churned,Yes,Price,"[70, 80)",Lack of affordable download/upload speed
4929-ROART,4,2277,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
4929-XIHVW,5,4449,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
4931-TRZWN,3,3605,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4933-BSAIP,3,2056,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
4933-IKULF,4,4086,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
4936-YPJNK,4,5811,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4937-QPZPO,5,5641,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4939-KYYPY,4,4818,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4940-KHCWD,4,5148,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
4942-VZZOM,3,4703,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4945-RVMTE,3,3354,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4946-EDSEW,1,5638,Churned,Yes,Attitude,"[60, 70)",Attitude of support person
4947-DSMXK,3,5789,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4948-WBBKL,3,5041,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4950-BDEUX,4,2782,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
4950-HKQTE,4,5676,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4951-UKAAQ,1,5948,Churned,Yes,Dissatisfaction,"[70, 80)",Network reliability
4952-YSOGZ,3,5640,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
4955-VCWBI,5,4882,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4957-SREEC,5,5748,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4957-TIALW,3,2976,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4957-TREIR,4,5645,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
4958-GZWIY,2,2984,Churned,Yes,Other,"[90, 100)",Don't know
4958-XCBDQ,3,3689,Churned,Yes,Competitor,"[90, 100)",Competitor offered more data
4959-JOSRX,2,4884,Churned,Yes,Price,"[90, 100)",Lack of affordable download/upload speed
4962-CHQPW,4,2941,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4967-WPNCF,3,4921,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
4971-PUYQO,2,4464,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
4973-MGTON,5,5619,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4973-RLZVI,3,5616,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
4976-LNFVV,5,4615,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4979-HPRFL,4,5137,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
4980-URKXC,4,5744,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4981-FLTMF,3,4491,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
4983-CCWMC,4,5487,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
4983-CLMLV,3,4044,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4986-MXSFP,4,2237,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
4987-GQWPO,4,4580,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4988-IQIGL,3,4403,Churned,Yes,Attitude,"[90, 100)",Attitude of support person
4989-LIXVT,3,5080,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4990-ALDGW,3,6271,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4992-LTJNE,4,6259,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4993-JCRGJ,5,5471,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
4994-OBRSZ,3,2045,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4998-IKFSE,5,3936,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
4999-IEZLT,3,5112,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5002-GCQFH,3,5698,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5003-OKNNK,3,3205,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5003-XZWWO,4,4753,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5006-MXVRN,4,3733,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5010-IPEAQ,3,5261,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5012-YSPJJ,3,3615,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5013-SBUIH,1,5855,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
5014-GSOUQ,4,2884,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5014-WUQMG,3,5793,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5016-ETTFF,3,3797,Churned,Yes,Dissatisfaction,"[60, 70)",Service dissatisfaction
5016-IBERQ,4,2781,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5016-LIPDW,5,4194,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5018-GWURO,4,6483,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5018-HEKFO,3,5594,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5018-LXQQG,3,4631,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5019-GQVCR,4,4556,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5020-ZSTTY,1,4149,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
5022-JNQEQ,5,4843,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5022-KVDQT,5,5158,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5025-GOOKI,5,4277,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5027-QPKTE,1,4292,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
5027-XWQHA,2,2087,Churned,Yes,Dissatisfaction,"[70, 80)",Network reliability
5027-YOCXN,3,5604,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5028-GZLDO,1,5317,Churned,Yes,Dissatisfaction,"[90, 100)",Service dissatisfaction
5028-HTLJB,1,3491,Churned,Yes,Price,"[90, 100)",Long distance charges
5032-MIYKT,3,4056,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
5032-USPKF,3,2604,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5035-BVCXS,4,4278,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5035-PGZXH,3,6161,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5038-ETMLM,3,5411,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5039-LZRQT,5,2953,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5043-TRZWM,5,3503,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
5044-LRQAQ,3,2551,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5044-XDPYX,5,5447,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5046-NUHWD,3,3094,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5047-LHVLY,2,3438,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
5049-GLYVG,1,3618,Churned,Yes,Price,"[90, 100)",Long distance charges
5049-MUBWG,3,4705,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5052-PNLOS,3,3662,Churned,Yes,Other,"[60, 70)",Poor expertise of online support
5054-IEXZT,3,5284,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
5055-BRMNE,3,4780,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5055-MGMGF,3,5313,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5056-FIMPT,4,3528,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5057-LCOUI,3,4119,Churned,Yes,Attitude,"[90, 100)",Attitude of support person
5057-RKGLH,3,5352,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5060-TQUQN,3,3558,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5061-PBXFW,3,2649,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5062-CJJKH,5,5854,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5063-IUOKK,5,2016,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5066-GFJMM,5,3716,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
5067-DGXLL,4,5736,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
5067-WJEUN,4,6005,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5067-XJQFU,5,4582,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5071-FBJFS,3,3147,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5073-RZGBK,3,5823,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5073-WXOYN,2,4941,Churned,Yes,Competitor,"[60, 70)",Competitor offered more data
5074-FBGHB,4,6443,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5075-JSDKI,4,6196,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5076-YVXCM,5,4191,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5077-DXTCG,1,2293,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
5081-NWSUP,3,4883,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5084-OOVCJ,4,5465,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5087-SUURX,3,2601,Churned,Yes,Dissatisfaction,"[60, 70)",Lack of self-service on Website
5088-QZLRL,5,2729,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
5089-IFSDP,1,6424,Churned,Yes,Dissatisfaction,"[80, 90)",Product dissatisfaction
5090-EMGTC,3,4521,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5091-HFAZW,3,2686,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
5092-STPKP,4,5128,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5093-FEGLU,5,4159,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5095-AESKG,3,5646,Churned,Yes,Competitor,"[70, 80)",Competitor offered higher download speeds
5095-ETBRJ,4,4702,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5099-BAILX,2,2728,Churned,Yes,Competitor,"[60, 70)",Competitor made better offer
5103-MHMHY,1,4563,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
5108-ADXWO,1,4509,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
5110-CHOPY,3,4173,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5115-GZDEL,3,5592,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5115-SQAAU,4,6053,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5117-IFGPS,3,2217,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5117-ZSMHQ,5,5835,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5118-MUEYH,3,3109,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5119-KEPFY,5,3057,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5119-NZPTV,4,5592,Joined,No,Not Applicable,"[70, 80)",Competitor made better offer
5120-ZBLAI,5,6144,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5122-CYFXA,3,5387,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
5124-EOGYE,3,2598,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5125-CNDSP,3,6406,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5126-RCXYW,4,4451,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5127-BZENZ,3,4775,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5129-HHMZC,4,3110,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5129-JLPIS,3,5822,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5130-IEKQT,2,4283,Churned,Yes,Price,"[90, 100)",Price too high
5130-YPIRV,4,6489,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5131-PONJI,3,5804,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5133-POWUA,5,2614,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
5133-VRSAB,4,5369,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5134-IKDAY,3,2123,Churned,Yes,Dissatisfaction,"[90, 100)",Service dissatisfaction
5135-GRQJV,3,6051,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5135-RDDQL,3,4847,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5136-GFPMB,5,5871,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5136-KCKGI,2,4461,Churned,Yes,Competitor,"[70, 80)",Competitor had better devices
5136-RGMZO,4,4443,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5138-WVKYJ,1,3658,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
5140-FOMCQ,4,5186,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5141-ZUVBH,3,2267,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5143-EGQFK,2,5702,Churned,Yes,Other,"[80, 90)",Don't know
5143-WMWOG,2,2051,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
5144-PQCDZ,5,3172,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5144-TVGLP,3,3654,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5146-CBVOE,5,5176,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5146-YYFRZ,5,6212,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5148-HKFIR,5,4404,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5148-ORICT,3,4781,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5149-CUZUJ,3,2037,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5149-QYTTU,3,5647,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5149-TGWDZ,4,3471,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5150-ITWWB,4,4496,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
5150-LJNSR,4,4524,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5151-HQRDG,5,3839,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5153-LXKDT,3,4108,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5153-RTHKF,5,3818,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5154-VEKBL,1,3032,Churned,Yes,Competitor,"[90, 100)",Competitor offered higher download speeds
5155-AZQPB,5,5250,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5156-UMKOW,3,5880,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
5158-RIVOP,5,5359,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5159-YFPKQ,1,5270,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
5160-UXJED,4,2130,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5161-UBZXI,4,6315,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5161-XEUVX,3,2615,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5167-GBFRE,3,4694,Churned,Yes,Other,"[70, 80)",Poor expertise of online support
5167-ZFFMM,3,3424,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
5168-MQQCA,4,6288,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5168-MSWXT,5,5505,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5170-PTRKA,4,4865,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5171-EPLKN,4,2176,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5172-MIGPM,4,5707,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5172-RKOCB,4,5758,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5173-WXOQV,4,4369,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
5173-ZXXXL,4,3488,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
5174-ITUMV,5,5666,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5174-RNGBH,3,5515,Churned,Yes,Dissatisfaction,"[60, 70)",Network reliability
5175-AOBHI,1,5246,Churned,Yes,Dissatisfaction,"[90, 100)",Lack of self-service on Website
5175-WLYXL,5,2444,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5176-LDKUH,4,3345,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5176-LMJXE,4,5404,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5176-OLSKT,4,5546,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5177-RVZNU,3,4186,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5178-LMXOP,1,5795,Churned,Yes,Price,"[70, 80)",Price too high
5180-UCIIQ,1,2061,Churned,Yes,Other,"[70, 80)",Moved
5181-OABFK,3,4173,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5183-KLYEM,4,4927,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5183-SNMJQ,3,5787,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5186-EJEGL,3,3628,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5186-PEIZU,5,4988,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5186-SAMNZ,2,3273,Churned,Yes,Price,"[70, 80)",Price too high
5188-HGMLP,5,4991,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5192-EBGOV,1,4880,Churned,Yes,Competitor,"[60, 70)",Competitor had better devices
5193-QLVZB,5,5882,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5195-KPUNQ,4,4766,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5196-SGOAK,3,4884,Churned,Yes,Attitude,"[90, 100)",Attitude of support person
5196-WPYOW,4,6148,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5197-LQXXH,4,4264,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5197-PYEPU,3,5643,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5197-YPYBZ,3,2646,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5198-EFNBM,4,5636,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5198-HQAEN,4,2775,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5199-FPUSP,3,3044,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5201-CBWYG,5,5105,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5201-FRKKS,4,4815,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5201-USSQZ,4,4038,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5202-IVJNU,3,3106,Churned,Yes,Dissatisfaction,"[70, 80)",Network reliability
5203-XEHAX,3,3445,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5204-HMGYF,3,4567,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5204-QZXPU,1,2933,Churned,Yes,Competitor,"[70, 80)",Competitor had better devices
5206-HPJKM,4,3190,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5206-XZZQI,4,6113,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5207-PLSTK,4,5068,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
5208-FVQKB,3,5514,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5208-HFSBT,1,5855,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
5213-TWWJU,3,2448,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5214-CHIWJ,5,3159,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5214-NLTIT,3,6188,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5215-LNLDJ,3,3872,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5216-WASFJ,3,5603,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
5219-YIPTK,1,3185,Churned,Yes,Dissatisfaction,"[70, 80)",Service dissatisfaction
5220-AGAAX,4,5440,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5222-IMUKT,4,2716,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5222-JCXZT,4,3022,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5223-UZAVK,5,4986,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
5226-NOZFC,3,3178,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5227-JSCFE,4,5421,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
5228-EXCET,1,5964,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
5229-DTFYB,4,5584,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
5229-PRWKT,3,4193,Churned,Yes,Attitude,"[80, 90)",Attitude of service provider
5231-FIQPA,5,3523,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
5232-NXPAY,3,3459,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
5233-AOZUF,5,3483,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5233-GEEAX,1,5971,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
5236-PERKL,1,4738,Churned,Yes,Competitor,"[80, 90)",Competitor offered higher download speeds
5236-XMZJY,3,3048,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
5240-CAOYT,3,4882,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
